accX_mad,gyroX_kurtosis,accY_mean,gyroX_iqr,ci_sma,distance_std,ci_std,distance_mean,gyroZ_skewness,accX_max,gyroY_skewness,accY_min,accX_min,accZ_iqr,distance_sma,gyroX_sma,accZ_sma,distance_iqr,gyroX_mad,gyroX_max,proximity_min,gyroX_min,accX_mean,accX_iqr,gyroZ_maxInds,gyroZ_mad,proximity_kurtosis,accZ_min,gyroZ_kurtosis,accY_skewness,distance_skewness,distance_kurtosis,ci_max,ci_min,proximity_sma,proximity_std,accZ_max,accZ_std,gyroX_std,gyroY_std,proximity_maxInds,proximity_max,ci_iqr,accZ_mad,accY_kurtosis,accZ_skewness,gyroZ_min,gyroZ_max,accY_iqr,accX_sma,ci_mean,gyroX_maxInds,accY_std,gyroY_mean,ci_maxInds,gyroZ_sma,gyroY_kurtosis,gyroX_mean,gyroY_maxInds,accY_mad,accY_max,gyroZ_iqr,gyroY_sma,ci_kurtosis,distance_maxInds,accZ_maxInds,gyroZ_mean,gyroX_skewness,distance_mad,proximity_mad,distance_max,proximity_iqr,distance_min,accZ_kurtosis,accX_maxInds,ci_mad,accZ_mean,accX_skewness,gyroY_iqr,ci_skewness,accY_maxInds,accX_std,gyroY_min,proximity_skewness,accY_sma,gyroY_max,proximity_mean,gyroZ_std,accX_kurtosis,gyroY_mad,control
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.9,0.92,332.91,0.92,0.45,0.5,0.45,0.5,-6.6,2283.9,6.22,332.91,2283.9,886.79,0.5,0.92,886.79,0.5,0.92,0.92,0.79,0.92,2283.9,2283.9,-6.6,-6.6,0.79,886.79,-6.6,332.91,0.5,0.5,0.45,0.45,0.79,0.79,886.79,886.79,0.92,6.22,0.79,0.79,0.45,886.79,332.91,886.79,-6.6,-6.6,332.91,2283.9,0.45,0.92,332.91,6.22,0.45,-6.6,6.22,0.92,6.22,332.91,332.91,-6.6,6.22,0.45,0.5,886.79,-6.6,0.92,0.5,0.79,0.5,0.79,0.5,886.79,2283.9,0.45,886.79,2283.9,6.22,0.45,332.91,2283.9,6.22,0.79,332.91,6.22,0.79,-6.6,2283.9,6.22,High
1256.65,8.56,63.2,8.56,0.41,1.26,0.41,1.26,-3.82,1256.65,-0.7,63.2,1256.65,1263.71,1.26,8.56,1263.71,1.26,8.56,8.56,0.72,8.56,1256.65,1256.65,-3.82,-3.82,0.72,1263.71,-3.82,63.2,1.26,1.26,0.41,0.41,0.72,0.72,1263.71,1263.71,8.56,-0.7,0.72,0.72,0.41,1263.71,63.2,1263.71,-3.82,-3.82,63.2,1256.65,0.41,8.56,63.2,-0.7,0.41,-3.82,-0.7,8.56,-0.7,63.2,63.2,-3.82,-0.7,0.41,1.26,1263.71,-3.82,8.56,1.26,0.72,1.26,0.72,1.26,1263.71,1256.65,0.41,1263.71,1256.65,-0.7,0.41,63.2,1256.65,-0.7,0.72,63.2,-0.7,0.72,-3.82,1256.65,-0.7,Medium
972.75,10.03,662.24,10.03,0.46,1.41,0.46,1.41,-7.19,972.75,14.19,662.24,972.75,679.7,1.41,10.03,679.7,1.41,10.03,10.03,0.67,10.03,972.75,972.75,-7.19,-7.19,0.67,679.7,-7.19,662.24,1.41,1.41,0.46,0.46,0.67,0.67,679.7,679.7,10.03,14.19,0.67,0.67,0.46,679.7,662.24,679.7,-7.19,-7.19,662.24,972.75,0.46,10.03,662.24,14.19,0.46,-7.19,14.19,10.03,14.19,662.24,662.24,-7.19,14.19,0.46,1.41,679.7,-7.19,10.03,1.41,0.67,1.41,0.67,1.41,679.7,972.75,0.46,679.7,972.75,14.19,0.46,662.24,972.75,14.19,0.67,662.24,14.19,0.67,-7.19,972.75,14.19,Low
-218.01,-5.14,232.46,-5.14,0.51,1.54,0.51,1.54,-14.63,-218.01,-11.1,232.46,-218.01,734.02,1.54,-5.14,734.02,1.54,-5.14,-5.14,0.64,-5.14,-218.01,-218.01,-14.63,-14.63,0.64,734.02,-14.63,232.46,1.54,1.54,0.51,0.51,0.64,0.64,734.02,734.02,-5.14,-11.1,0.64,0.64,0.51,734.02,232.46,734.02,-14.63,-14.63,232.46,-218.01,0.51,-5.14,232.46,-11.1,0.51,-14.63,-11.1,-5.14,-11.1,232.46,232.46,-14.63,-11.1,0.51,1.54,734.02,-14.63,-5.14,1.54,0.64,1.54,0.64,1.54,734.02,-218.01,0.51,734.02,-218.01,-11.1,0.51,232.46,-218.01,-11.1,0.64,232.46,-11.1,0.64,-14.63,-218.01,-11.1,Medium
-72.78,-5.11,-855.12,-5.11,0.46,1.36,0.46,1.36,-7.68,-72.78,-19.73,-855.12,-72.78,1482.01,1.36,-5.11,1482.01,1.36,-5.11,-5.11,0.7,-5.11,-72.78,-72.78,-7.68,-7.68,0.7,1482.01,-7.68,-855.12,1.36,1.36,0.46,0.46,0.7,0.7,1482.01,1482.01,-5.11,-19.73,0.7,0.7,0.46,1482.01,-855.12,1482.01,-7.68,-7.68,-855.12,-72.78,0.46,-5.11,-855.12,-19.73,0.46,-7.68,-19.73,-5.11,-19.73,-855.12,-855.12,-7.68,-19.73,0.46,1.36,1482.01,-7.68,-5.11,1.36,0.7,1.36,0.7,1.36,1482.01,-72.78,0.46,1482.01,-72.78,-19.73,0.46,-855.12,-72.78,-19.73,0.7,-855.12,-19.73,0.7,-7.68,-72.78,-19.73,High
259.81,4.95,-757.55,4.95,0.38,1.08,0.38,1.08,1.89,259.81,-8.93,-757.55,259.81,1732.18,1.08,4.95,1732.18,1.08,4.95,4.95,0.76,4.95,259.81,259.81,1.89,1.89,0.76,1732.18,1.89,-757.55,1.08,1.08,0.38,0.38,0.76,0.76,1732.18,1732.18,4.95,-8.93,0.76,0.76,0.38,1732.18,-757.55,1732.18,1.89,1.89,-757.55,259.81,0.38,4.95,-757.55,-8.93,0.38,1.89,-8.93,4.95,-8.93,-757.55,-757.55,1.89,-8.93,0.38,1.08,1732.18,1.89,4.95,1.08,0.76,1.08,0.76,1.08,1732.18,259.81,0.38,1732.18,259.81,-8.93,0.38,-757.55,259.81,-8.93,0.76,-757.55,-8.93,0.76,1.89,259.81,-8.93,High
-109.57,-5.67,-352.03,-5.67,0.44,1.18,0.44,1.18,-1.28,-109.57,-24.13,-352.03,-109.57,903.65,1.18,-5.67,903.65,1.18,-5.67,-5.67,0.74,-5.67,-109.57,-109.57,-1.28,-1.28,0.74,903.65,-1.28,-352.03,1.18,1.18,0.44,0.44,0.74,0.74,903.65,903.65,-5.67,-24.13,0.74,0.74,0.44,903.65,-352.03,903.65,-1.28,-1.28,-352.03,-109.57,0.44,-5.67,-352.03,-24.13,0.44,-1.28,-24.13,-5.67,-24.13,-352.03,-352.03,-1.28,-24.13,0.44,1.18,903.65,-1.28,-5.67,1.18,0.74,1.18,0.74,1.18,903.65,-109.57,0.44,903.65,-109.57,-24.13,0.44,-352.03,-109.57,-24.13,0.74,-352.03,-24.13,0.74,-1.28,-109.57,-24.13,Medium
15.74,-14.27,1323.54,-14.27,0.4,1.37,0.4,1.37,-11.68,15.74,-32.31,1323.54,15.74,435.3,1.37,-14.27,435.3,1.37,-14.27,-14.27,0.69,-14.27,15.74,15.74,-11.68,-11.68,0.69,435.3,-11.68,1323.54,1.37,1.37,0.4,0.4,0.69,0.69,435.3,435.3,-14.27,-32.31,0.69,0.69,0.4,435.3,1323.54,435.3,-11.68,-11.68,1323.54,15.74,0.4,-14.27,1323.54,-32.31,0.4,-11.68,-32.31,-14.27,-32.31,1323.54,1323.54,-11.68,-32.31,0.4,1.37,435.3,-11.68,-14.27,1.37,0.69,1.37,0.69,1.37,435.3,15.74,0.4,435.3,15.74,-32.31,0.4,1323.54,15.74,-32.31,0.69,1323.54,-32.31,0.69,-11.68,15.74,-32.31,Low
-133.5,-5.94,2008.29,-5.94,0.18,0.96,0.18,0.96,-5.88,-133.5,-24.97,2008.29,-133.5,213.98,0.96,-5.94,213.98,0.96,-5.94,-5.94,0.36,-5.94,-133.5,-133.5,-5.88,-5.88,0.36,213.98,-5.88,2008.29,0.96,0.96,0.18,0.18,0.36,0.36,213.98,213.98,-5.94,-24.97,0.36,0.36,0.18,213.98,2008.29,213.98,-5.88,-5.88,2008.29,-133.5,0.18,-5.94,2008.29,-24.97,0.18,-5.88,-24.97,-5.94,-24.97,2008.29,2008.29,-5.88,-24.97,0.18,0.96,213.98,-5.88,-5.94,0.96,0.36,0.96,0.36,0.96,213.98,-133.5,0.18,213.98,-133.5,-24.97,0.18,2008.29,-133.5,-24.97,0.36,2008.29,-24.97,0.36,-5.88,-133.5,-24.97,High
528.51,-10.79,516.23,-10.79,0.23,0.63,0.23,0.63,-3.16,528.51,-23.86,516.23,528.51,260.0,0.63,-10.79,260.0,0.63,-10.79,-10.79,0.34,-10.79,528.51,528.51,-3.16,-3.16,0.34,260.0,-3.16,516.23,0.63,0.63,0.23,0.23,0.34,0.34,260.0,260.0,-10.79,-23.86,0.34,0.34,0.23,260.0,516.23,260.0,-3.16,-3.16,516.23,528.51,0.23,-10.79,516.23,-23.86,0.23,-3.16,-23.86,-10.79,-23.86,516.23,516.23,-3.16,-23.86,0.23,0.63,260.0,-3.16,-10.79,0.63,0.34,0.63,0.34,0.63,260.0,528.51,0.23,260.0,528.51,-23.86,0.23,516.23,528.51,-23.86,0.34,516.23,-23.86,0.34,-3.16,528.51,-23.86,Low
1302.84,-8.87,-628.67,-8.87,0.42,0.93,0.42,0.93,-8.61,1302.84,-20.5,-628.67,1302.84,930.12,0.93,-8.87,930.12,0.93,-8.87,-8.87,0.7,-8.87,1302.84,1302.84,-8.61,-8.61,0.7,930.12,-8.61,-628.67,0.93,0.93,0.42,0.42,0.7,0.7,930.12,930.12,-8.87,-20.5,0.7,0.7,0.42,930.12,-628.67,930.12,-8.61,-8.61,-628.67,1302.84,0.42,-8.87,-628.67,-20.5,0.42,-8.61,-20.5,-8.87,-20.5,-628.67,-628.67,-8.61,-20.5,0.42,0.93,930.12,-8.61,-8.87,0.93,0.7,0.93,0.7,0.93,930.12,1302.84,0.42,930.12,1302.84,-20.5,0.42,-628.67,1302.84,-20.5,0.7,-628.67,-20.5,0.7,-8.61,1302.84,-20.5,Low
692.01,-3.9,-968.22,-3.9,0.42,0.86,0.42,0.86,0.4,692.01,-21.29,-968.22,692.01,526.86,0.86,-3.9,526.86,0.86,-3.9,-3.9,0.81,-3.9,692.01,692.01,0.4,0.4,0.81,526.86,0.4,-968.22,0.86,0.86,0.42,0.42,0.81,0.81,526.86,526.86,-3.9,-21.29,0.81,0.81,0.42,526.86,-968.22,526.86,0.4,0.4,-968.22,692.01,0.42,-3.9,-968.22,-21.29,0.42,0.4,-21.29,-3.9,-21.29,-968.22,-968.22,0.4,-21.29,0.42,0.86,526.86,0.4,-3.9,0.86,0.81,0.86,0.81,0.86,526.86,692.01,0.42,526.86,692.01,-21.29,0.42,-968.22,692.01,-21.29,0.81,-968.22,-21.29,0.81,0.4,692.01,-21.29,Medium
-39.17,-3.48,-892.92,-3.48,0.46,0.96,0.46,0.96,3.16,-39.17,-8.67,-892.92,-39.17,92.69,0.96,-3.48,92.69,0.96,-3.48,-3.48,0.74,-3.48,-39.17,-39.17,3.16,3.16,0.74,92.69,3.16,-892.92,0.96,0.96,0.46,0.46,0.74,0.74,92.69,92.69,-3.48,-8.67,0.74,0.74,0.46,92.69,-892.92,92.69,3.16,3.16,-892.92,-39.17,0.46,-3.48,-892.92,-8.67,0.46,3.16,-8.67,-3.48,-8.67,-892.92,-892.92,3.16,-8.67,0.46,0.96,92.69,3.16,-3.48,0.96,0.74,0.96,0.74,0.96,92.69,-39.17,0.46,92.69,-39.17,-8.67,0.46,-892.92,-39.17,-8.67,0.74,-892.92,-8.67,0.74,3.16,-39.17,-8.67,Medium
841.74,6.17,547.62,6.17,0.43,1.01,0.43,1.01,1.85,841.74,19.71,547.62,841.74,611.33,1.01,6.17,611.33,1.01,6.17,6.17,0.73,6.17,841.74,841.74,1.85,1.85,0.73,611.33,1.85,547.62,1.01,1.01,0.43,0.43,0.73,0.73,611.33,611.33,6.17,19.71,0.73,0.73,0.43,611.33,547.62,611.33,1.85,1.85,547.62,841.74,0.43,6.17,547.62,19.71,0.43,1.85,19.71,6.17,19.71,547.62,547.62,1.85,19.71,0.43,1.01,611.33,1.85,6.17,1.01,0.73,1.01,0.73,1.01,611.33,841.74,0.43,611.33,841.74,19.71,0.43,547.62,841.74,19.71,0.73,547.62,19.71,0.73,1.85,841.74,19.71,Medium
1412.36,11.57,2098.58,11.57,0.43,1.07,0.43,1.07,-0.31,1412.36,22.45,2098.58,1412.36,830.94,1.07,11.57,830.94,1.07,11.57,11.57,0.76,11.57,1412.36,1412.36,-0.31,-0.31,0.76,830.94,-0.31,2098.58,1.07,1.07,0.43,0.43,0.76,0.76,830.94,830.94,11.57,22.45,0.76,0.76,0.43,830.94,2098.58,830.94,-0.31,-0.31,2098.58,1412.36,0.43,11.57,2098.58,22.45,0.43,-0.31,22.45,11.57,22.45,2098.58,2098.58,-0.31,22.45,0.43,1.07,830.94,-0.31,11.57,1.07,0.76,1.07,0.76,1.07,830.94,1412.36,0.43,830.94,1412.36,22.45,0.43,2098.58,1412.36,22.45,0.76,2098.58,22.45,0.76,-0.31,1412.36,22.45,Low
202.42,-2.07,988.39,-2.07,0.43,0.8,0.43,0.8,-7.24,202.42,-10.84,988.39,202.42,654.56,0.8,-2.07,654.56,0.8,-2.07,-2.07,0.7,-2.07,202.42,202.42,-7.24,-7.24,0.7,654.56,-7.24,988.39,0.8,0.8,0.43,0.43,0.7,0.7,654.56,654.56,-2.07,-10.84,0.7,0.7,0.43,654.56,988.39,654.56,-7.24,-7.24,988.39,202.42,0.43,-2.07,988.39,-10.84,0.43,-7.24,-10.84,-2.07,-10.84,988.39,988.39,-7.24,-10.84,0.43,0.8,654.56,-7.24,-2.07,0.8,0.7,0.8,0.7,0.8,654.56,202.42,0.43,654.56,202.42,-10.84,0.43,988.39,202.42,-10.84,0.7,988.39,-10.84,0.7,-7.24,202.42,-10.84,High
99.48,-10.27,-785.93,-10.27,0.33,0.62,0.33,0.62,-6.63,99.48,-24.08,-785.93,99.48,961.05,0.62,-10.27,961.05,0.62,-10.27,-10.27,0.74,-10.27,99.48,99.48,-6.63,-6.63,0.74,961.05,-6.63,-785.93,0.62,0.62,0.33,0.33,0.74,0.74,961.05,961.05,-10.27,-24.08,0.74,0.74,0.33,961.05,-785.93,961.05,-6.63,-6.63,-785.93,99.48,0.33,-10.27,-785.93,-24.08,0.33,-6.63,-24.08,-10.27,-24.08,-785.93,-785.93,-6.63,-24.08,0.33,0.62,961.05,-6.63,-10.27,0.62,0.74,0.62,0.74,0.62,961.05,99.48,0.33,961.05,99.48,-24.08,0.33,-785.93,99.48,-24.08,0.74,-785.93,-24.08,0.74,-6.63,99.48,-24.08,Very high
752.89,2.67,-464.7,2.67,0.29,0.85,0.29,0.85,-2.5,752.89,-2.37,-464.7,752.89,1179.22,0.85,2.67,1179.22,0.85,2.67,2.67,0.81,2.67,752.89,752.89,-2.5,-2.5,0.81,1179.22,-2.5,-464.7,0.85,0.85,0.29,0.29,0.81,0.81,1179.22,1179.22,2.67,-2.37,0.81,0.81,0.29,1179.22,-464.7,1179.22,-2.5,-2.5,-464.7,752.89,0.29,2.67,-464.7,-2.37,0.29,-2.5,-2.37,2.67,-2.37,-464.7,-464.7,-2.5,-2.37,0.29,0.85,1179.22,-2.5,2.67,0.85,0.81,0.85,0.81,0.85,1179.22,752.89,0.29,1179.22,752.89,-2.37,0.29,-464.7,752.89,-2.37,0.81,-464.7,-2.37,0.81,-2.5,752.89,-2.37,Medium
31.98,0.48,-322.02,0.48,0.37,0.84,0.37,0.84,-5.22,31.98,-19.65,-322.02,31.98,997.75,0.84,0.48,997.75,0.84,0.48,0.48,0.81,0.48,31.98,31.98,-5.22,-5.22,0.81,997.75,-5.22,-322.02,0.84,0.84,0.37,0.37,0.81,0.81,997.75,997.75,0.48,-19.65,0.81,0.81,0.37,997.75,-322.02,997.75,-5.22,-5.22,-322.02,31.98,0.37,0.48,-322.02,-19.65,0.37,-5.22,-19.65,0.48,-19.65,-322.02,-322.02,-5.22,-19.65,0.37,0.84,997.75,-5.22,0.48,0.84,0.81,0.84,0.81,0.84,997.75,31.98,0.37,997.75,31.98,-19.65,0.37,-322.02,31.98,-19.65,0.81,-322.02,-19.65,0.81,-5.22,31.98,-19.65,Medium
-661.93,-1.18,-888.35,-1.18,0.34,0.63,0.34,0.63,-5.17,-661.93,-15.78,-888.35,-661.93,693.96,0.63,-1.18,693.96,0.63,-1.18,-1.18,0.67,-1.18,-661.93,-661.93,-5.17,-5.17,0.67,693.96,-5.17,-888.35,0.63,0.63,0.34,0.34,0.67,0.67,693.96,693.96,-1.18,-15.78,0.67,0.67,0.34,693.96,-888.35,693.96,-5.17,-5.17,-888.35,-661.93,0.34,-1.18,-888.35,-15.78,0.34,-5.17,-15.78,-1.18,-15.78,-888.35,-888.35,-5.17,-15.78,0.34,0.63,693.96,-5.17,-1.18,0.63,0.67,0.63,0.67,0.63,693.96,-661.93,0.34,693.96,-661.93,-15.78,0.34,-888.35,-661.93,-15.78,0.67,-888.35,-15.78,0.67,-5.17,-661.93,-15.78,High
248.58,15.1,-836.84,15.1,0.32,0.84,0.32,0.84,-8.81,248.58,14.25,-836.84,248.58,415.94,0.84,15.1,415.94,0.84,15.1,15.1,0.64,15.1,248.58,248.58,-8.81,-8.81,0.64,415.94,-8.81,-836.84,0.84,0.84,0.32,0.32,0.64,0.64,415.94,415.94,15.1,14.25,0.64,0.64,0.32,415.94,-836.84,415.94,-8.81,-8.81,-836.84,248.58,0.32,15.1,-836.84,14.25,0.32,-8.81,14.25,15.1,14.25,-836.84,-836.84,-8.81,14.25,0.32,0.84,415.94,-8.81,15.1,0.84,0.64,0.84,0.64,0.84,415.94,248.58,0.32,415.94,248.58,14.25,0.32,-836.84,248.58,14.25,0.64,-836.84,14.25,0.64,-8.81,248.58,14.25,Very high
1529.09,6.41,-243.33,6.41,0.43,1.65,0.43,1.65,-8.01,1529.09,18.17,-243.33,1529.09,109.94,1.65,6.41,109.94,1.65,6.41,6.41,0.57,6.41,1529.09,1529.09,-8.01,-8.01,0.57,109.94,-8.01,-243.33,1.65,1.65,0.43,0.43,0.57,0.57,109.94,109.94,6.41,18.17,0.57,0.57,0.43,109.94,-243.33,109.94,-8.01,-8.01,-243.33,1529.09,0.43,6.41,-243.33,18.17,0.43,-8.01,18.17,6.41,18.17,-243.33,-243.33,-8.01,18.17,0.43,1.65,109.94,-8.01,6.41,1.65,0.57,1.65,0.57,1.65,109.94,1529.09,0.43,109.94,1529.09,18.17,0.43,-243.33,1529.09,18.17,0.57,-243.33,18.17,0.57,-8.01,1529.09,18.17,Medium
1739.51,-7.1,419.1,-7.1,0.5,2.37,0.5,2.37,-0.75,1739.51,5.5,419.1,1739.51,647.08,2.37,-7.1,647.08,2.37,-7.1,-7.1,0.41,-7.1,1739.51,1739.51,-0.75,-0.75,0.41,647.08,-0.75,419.1,2.37,2.37,0.5,0.5,0.41,0.41,647.08,647.08,-7.1,5.5,0.41,0.41,0.5,647.08,419.1,647.08,-0.75,-0.75,419.1,1739.51,0.5,-7.1,419.1,5.5,0.5,-0.75,5.5,-7.1,5.5,419.1,419.1,-0.75,5.5,0.5,2.37,647.08,-0.75,-7.1,2.37,0.41,2.37,0.41,2.37,647.08,1739.51,0.5,647.08,1739.51,5.5,0.5,419.1,1739.51,5.5,0.41,419.1,5.5,0.41,-0.75,1739.51,5.5,Medium
748.39,1.29,54.97,1.29,0.55,2.36,0.55,2.36,-0.07,748.39,-9.78,54.97,748.39,1224.35,2.36,1.29,1224.35,2.36,1.29,1.29,0.47,1.29,748.39,748.39,-0.07,-0.07,0.47,1224.35,-0.07,54.97,2.36,2.36,0.55,0.55,0.47,0.47,1224.35,1224.35,1.29,-9.78,0.47,0.47,0.55,1224.35,54.97,1224.35,-0.07,-0.07,54.97,748.39,0.55,1.29,54.97,-9.78,0.55,-0.07,-9.78,1.29,-9.78,54.97,54.97,-0.07,-9.78,0.55,2.36,1224.35,-0.07,1.29,2.36,0.47,2.36,0.47,2.36,1224.35,748.39,0.55,1224.35,748.39,-9.78,0.55,54.97,748.39,-9.78,0.47,54.97,-9.78,0.47,-0.07,748.39,-9.78,High
867.69,1.56,-227.51,1.56,0.42,1.31,0.42,1.31,-5.18,867.69,-5.52,-227.51,867.69,456.46,1.31,1.56,456.46,1.31,1.56,1.56,0.46,1.56,867.69,867.69,-5.18,-5.18,0.46,456.46,-5.18,-227.51,1.31,1.31,0.42,0.42,0.46,0.46,456.46,456.46,1.56,-5.52,0.46,0.46,0.42,456.46,-227.51,456.46,-5.18,-5.18,-227.51,867.69,0.42,1.56,-227.51,-5.52,0.42,-5.18,-5.52,1.56,-5.52,-227.51,-227.51,-5.18,-5.52,0.42,1.31,456.46,-5.18,1.56,1.31,0.46,1.31,0.46,1.31,456.46,867.69,0.42,456.46,867.69,-5.52,0.42,-227.51,867.69,-5.52,0.46,-227.51,-5.52,0.46,-5.18,867.69,-5.52,Medium
1519.77,3.79,1021.5,3.79,0.3,0.92,0.3,0.92,-3.96,1519.77,21.08,1021.5,1519.77,157.81,0.92,3.79,157.81,0.92,3.79,3.79,0.55,3.79,1519.77,1519.77,-3.96,-3.96,0.55,157.81,-3.96,1021.5,0.92,0.92,0.3,0.3,0.55,0.55,157.81,157.81,3.79,21.08,0.55,0.55,0.3,157.81,1021.5,157.81,-3.96,-3.96,1021.5,1519.77,0.3,3.79,1021.5,21.08,0.3,-3.96,21.08,3.79,21.08,1021.5,1021.5,-3.96,21.08,0.3,0.92,157.81,-3.96,3.79,0.92,0.55,0.92,0.55,0.92,157.81,1519.77,0.3,157.81,1519.77,21.08,0.3,1021.5,1519.77,21.08,0.55,1021.5,21.08,0.55,-3.96,1519.77,21.08,Very low
1020.93,4.87,1812.49,4.87,0.33,1.26,0.33,1.26,0.66,1020.93,16.81,1812.49,1020.93,601.95,1.26,4.87,601.95,1.26,4.87,4.87,0.72,4.87,1020.93,1020.93,0.66,0.66,0.72,601.95,0.66,1812.49,1.26,1.26,0.33,0.33,0.72,0.72,601.95,601.95,4.87,16.81,0.72,0.72,0.33,601.95,1812.49,601.95,0.66,0.66,1812.49,1020.93,0.33,4.87,1812.49,16.81,0.33,0.66,16.81,4.87,16.81,1812.49,1812.49,0.66,16.81,0.33,1.26,601.95,0.66,4.87,1.26,0.72,1.26,0.72,1.26,601.95,1020.93,0.33,601.95,1020.93,16.81,0.33,1812.49,1020.93,16.81,0.72,1812.49,16.81,0.72,0.66,1020.93,16.81,Very low
405.68,5.63,1614.84,5.63,0.32,1.27,0.32,1.27,-3.54,405.68,7.46,1614.84,405.68,822.14,1.27,5.63,822.14,1.27,5.63,5.63,0.72,5.63,405.68,405.68,-3.54,-3.54,0.72,822.14,-3.54,1614.84,1.27,1.27,0.32,0.32,0.72,0.72,822.14,822.14,5.63,7.46,0.72,0.72,0.32,822.14,1614.84,822.14,-3.54,-3.54,1614.84,405.68,0.32,5.63,1614.84,7.46,0.32,-3.54,7.46,5.63,7.46,1614.84,1614.84,-3.54,7.46,0.32,1.27,822.14,-3.54,5.63,1.27,0.72,1.27,0.72,1.27,822.14,405.68,0.32,822.14,405.68,7.46,0.32,1614.84,405.68,7.46,0.72,1614.84,7.46,0.72,-3.54,405.68,7.46,Medium
-657.27,7.64,1641.43,7.64,0.36,1.27,0.36,1.27,-1.77,-657.27,17.94,1641.43,-657.27,539.78,1.27,7.64,539.78,1.27,7.64,7.64,0.72,7.64,-657.27,-657.27,-1.77,-1.77,0.72,539.78,-1.77,1641.43,1.27,1.27,0.36,0.36,0.72,0.72,539.78,539.78,7.64,17.94,0.72,0.72,0.36,539.78,1641.43,539.78,-1.77,-1.77,1641.43,-657.27,0.36,7.64,1641.43,17.94,0.36,-1.77,17.94,7.64,17.94,1641.43,1641.43,-1.77,17.94,0.36,1.27,539.78,-1.77,7.64,1.27,0.72,1.27,0.72,1.27,539.78,-657.27,0.36,539.78,-657.27,17.94,0.36,1641.43,-657.27,17.94,0.72,1641.43,17.94,0.72,-1.77,-657.27,17.94,Medium
-602.81,-4.08,621.95,-4.08,0.41,1.1,0.41,1.1,-8.17,-602.81,-5.34,621.95,-602.81,738.16,1.1,-4.08,738.16,1.1,-4.08,-4.08,0.75,-4.08,-602.81,-602.81,-8.17,-8.17,0.75,738.16,-8.17,621.95,1.1,1.1,0.41,0.41,0.75,0.75,738.16,738.16,-4.08,-5.34,0.75,0.75,0.41,738.16,621.95,738.16,-8.17,-8.17,621.95,-602.81,0.41,-4.08,621.95,-5.34,0.41,-8.17,-5.34,-4.08,-5.34,621.95,621.95,-8.17,-5.34,0.41,1.1,738.16,-8.17,-4.08,1.1,0.75,1.1,0.75,1.1,738.16,-602.81,0.41,738.16,-602.81,-5.34,0.41,621.95,-602.81,-5.34,0.75,621.95,-5.34,0.75,-8.17,-602.81,-5.34,Medium
505.54,-6.69,61.12,-6.69,0.43,1.02,0.43,1.02,-10.68,505.54,-14.56,61.12,505.54,1533.85,1.02,-6.69,1533.85,1.02,-6.69,-6.69,0.77,-6.69,505.54,505.54,-10.68,-10.68,0.77,1533.85,-10.68,61.12,1.02,1.02,0.43,0.43,0.77,0.77,1533.85,1533.85,-6.69,-14.56,0.77,0.77,0.43,1533.85,61.12,1533.85,-10.68,-10.68,61.12,505.54,0.43,-6.69,61.12,-14.56,0.43,-10.68,-14.56,-6.69,-14.56,61.12,61.12,-10.68,-14.56,0.43,1.02,1533.85,-10.68,-6.69,1.02,0.77,1.02,0.77,1.02,1533.85,505.54,0.43,1533.85,505.54,-14.56,0.43,61.12,505.54,-14.56,0.77,61.12,-14.56,0.77,-10.68,505.54,-14.56,Medium
615.87,1.61,659.04,1.61,0.43,1.02,0.43,1.02,-3.53,615.87,1.12,659.04,615.87,1796.9,1.02,1.61,1796.9,1.02,1.61,1.61,0.77,1.61,615.87,615.87,-3.53,-3.53,0.77,1796.9,-3.53,659.04,1.02,1.02,0.43,0.43,0.77,0.77,1796.9,1796.9,1.61,1.12,0.77,0.77,0.43,1796.9,659.04,1796.9,-3.53,-3.53,659.04,615.87,0.43,1.61,659.04,1.12,0.43,-3.53,1.12,1.61,1.12,659.04,659.04,-3.53,1.12,0.43,1.02,1796.9,-3.53,1.61,1.02,0.77,1.02,0.77,1.02,1796.9,615.87,0.43,1796.9,615.87,1.12,0.43,659.04,615.87,1.12,0.77,659.04,1.12,0.77,-3.53,615.87,1.12,High
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.9,0.92,332.91,0.92,0.45,0.5,0.45,0.5,-6.6,2283.9,6.22,332.91,2283.9,886.79,0.5,0.92,886.79,0.5,0.92,0.92,0.79,0.92,2283.9,2283.9,-6.6,-6.6,0.79,886.79,-6.6,332.91,0.5,0.5,0.45,0.45,0.79,0.79,886.79,886.79,0.92,6.22,0.79,0.79,0.45,886.79,332.91,886.79,-6.6,-6.6,332.91,2283.9,0.45,0.92,332.91,6.22,0.45,-6.6,6.22,0.92,6.22,332.91,332.91,-6.6,6.22,0.45,0.5,886.79,-6.6,0.92,0.5,0.79,0.5,0.79,0.5,886.79,2283.9,0.45,886.79,2283.9,6.22,0.45,332.91,2283.9,6.22,0.79,332.91,6.22,0.79,-6.6,2283.9,6.22,Very High
